year,stock,capture,effort
1951,Scomberomorus cavalla3,4000,302913040.3
1952,Arca zebra,500,233831681.9
1952,Callinectes sapidus,700,233831681.9
1952,Centropomus spp,200,233831681.9
1952,Centropomus undecimalis,1000,233831681.9
1952,Crassostrea virginica,10000,233831681.9
1952,Cynoscion nebulosus,500,233831681.9
1952,Lobatus gigas,100,233831681.9
1952,Lobatus gigas2,500,233831681.9
1952,Lutjanus synagris,250,233831681.9
1952,Lutjanus synagris2,100,233831681.9
1952,Menticirrhus littoralis,400,233831681.9
1952,Micropogonias furnieri,750,233831681.9
1952,Mugil cephalus,4000,233831681.9
1952,Mugil liza,1000,233831681.9
1952,Ocyurus chrysurus,200,233831681.9
1952,Ocyurus chrysurus2,100,233831681.9
1952,Ocyurus chrysurus3,100,233831681.9
1952,Opisthonema oglinum,100,233831681.9
1952,Opisthonema oglinum2,200,233831681.9
1952,Pogonias cromis,100,233831681.9
1952,Scomberomorus brasiliensis,300,233831681.9
1952,Scomberomorus cavalla,100,233831681.9
1952,Scomberomorus cavalla2,700,233831681.9
1952,Scomberomorus cavalla3,3000,233831681.9
1953,Arca zebra,600,315117673.3
1953,Callinectes sapidus,700,315117673.3
1953,Centropomus spp,300,315117673.3
1953,Centropomus undecimalis,800,315117673.3
1953,Crassostrea virginica,10000,315117673.3
1953,Cynoscion nebulosus,500,315117673.3
1953,Lobatus gigas,100,315117673.3
1953,Lobatus gigas2,500,315117673.3
1953,Lutjanus synagris,250,315117673.3
1953,Lutjanus synagris2,100,315117673.3
1953,Menticirrhus littoralis,400,315117673.3
1953,Micropogonias furnieri,750,315117673.3
1953,Mugil cephalus,3800,315117673.3
1953,Mugil liza,900,315117673.3
1953,Ocyurus chrysurus,200,315117673.3
1953,Ocyurus chrysurus2,100,315117673.3
1953,Ocyurus chrysurus3,100,315117673.3
1953,Opisthonema oglinum,100,315117673.3
1953,Opisthonema oglinum2,200,315117673.3
1953,Pogonias cromis,100,315117673.3
1953,Scomberomorus brasiliensis,300,315117673.3
1953,Scomberomorus cavalla,100,315117673.3
1953,Scomberomorus cavalla2,700,315117673.3
1953,Scomberomorus cavalla3,2900,315117673.3
1954,Arca zebra,600,349642573.2
1954,Callinectes sapidus,700,349642573.2
1954,Centropomus spp,300,349642573.2
1954,Centropomus undecimalis,700,349642573.2
1954,Crassostrea virginica,9100,349642573.2
1954,Cynoscion nebulosus,500,349642573.2
1954,Lobatus gigas,100,349642573.2
1954,Lobatus gigas2,500,349642573.2
1954,Lutjanus synagris,250,349642573.2
1954,Lutjanus synagris2,100,349642573.2
1954,Menticirrhus littoralis,400,349642573.2
1954,Micropogonias furnieri,750,349642573.2
1954,Mugil cephalus,2300,349642573.2
1954,Mugil liza,800,349642573.2
1954,Ocyurus chrysurus,200,349642573.2
1954,Ocyurus chrysurus2,100,349642573.2
1954,Ocyurus chrysurus3,100,349642573.2
1954,Opisthonema oglinum,200,349642573.2
1954,Opisthonema oglinum2,200,349642573.2
1954,Pogonias cromis,100,349642573.2
1954,Scomberomorus brasiliensis,400,349642573.2
1954,Scomberomorus cavalla,100,349642573.2
1954,Scomberomorus cavalla2,700,349642573.2
1954,Scomberomorus cavalla3,3200,349642573.2
1955,Arca zebra,300,466607713.3
1955,Callinectes sapidus,700,466607713.3
1955,Centropomus spp,300,466607713.3
1955,Centropomus undecimalis,1100,466607713.3
1955,Crassostrea virginica,10600,466607713.3
1955,Cynoscion nebulosus,500,466607713.3
1955,Lobatus gigas,100,466607713.3
1955,Lobatus gigas2,500,466607713.3
1955,Lutjanus synagris,250,466607713.3
1955,Lutjanus synagris2,100,466607713.3
1955,Menticirrhus littoralis,400,466607713.3
1955,Micropogonias furnieri,750,466607713.3
1955,Mugil cephalus,2700,466607713.3
1955,Mugil liza,500,466607713.3
1955,Ocyurus chrysurus,200,466607713.3
1955,Ocyurus chrysurus2,100,466607713.3
1955,Ocyurus chrysurus3,100,466607713.3
1955,Opisthonema oglinum,200,466607713.3
1955,Opisthonema oglinum2,200,466607713.3
1955,Pogonias cromis,100,466607713.3
1955,Scomberomorus brasiliensis,500,466607713.3
1955,Scomberomorus cavalla,100,466607713.3
1955,Scomberomorus cavalla2,700,466607713.3
1955,Scomberomorus cavalla3,3900,466607713.3
1956,Arca zebra,300,388051099
1956,Callinectes sapidus,700,388051099
1956,Centropomus spp,400,388051099
1956,Centropomus undecimalis,600,388051099
1956,Crassostrea virginica,10600,388051099
1956,Cynoscion nebulosus,500,388051099
1956,Lobatus gigas,100,388051099
1956,Lobatus gigas2,500,388051099
1956,Lutjanus synagris,250,388051099
1956,Lutjanus synagris2,100,388051099
1956,Menticirrhus littoralis,400,388051099
1956,Micropogonias furnieri,750,388051099
1956,Mugil cephalus,3200,388051099
1956,Mugil liza,1300,388051099
1956,Ocyurus chrysurus,200,388051099
1956,Ocyurus chrysurus2,100,388051099
1956,Ocyurus chrysurus3,100,388051099
1956,Opisthonema oglinum,300,388051099
1956,Opisthonema oglinum2,200,388051099
1956,Pogonias cromis,100,388051099
1956,Scomberomorus brasiliensis,500,388051099
1956,Scomberomorus cavalla,100,388051099
1956,Scomberomorus cavalla2,700,388051099
1956,Scomberomorus cavalla3,2900,388051099
1957,Arca zebra,1300,390261557
1957,Callinectes sapidus,700,390261557
1957,Centropomus spp,600,390261557
1957,Centropomus undecimalis,700,390261557
1957,Crassostrea virginica,12000,390261557
1957,Cynoscion nebulosus,500,390261557
1957,Lobatus gigas,100,390261557
1957,Lobatus gigas2,500,390261557
1957,Lutjanus synagris,250,390261557
1957,Lutjanus synagris2,100,390261557
1957,Menticirrhus littoralis,400,390261557
1957,Micropogonias furnieri,750,390261557
1957,Mugil cephalus,2700,390261557
1957,Mugil liza,2100,390261557
1957,Ocyurus chrysurus,200,390261557
1957,Ocyurus chrysurus2,100,390261557
1957,Ocyurus chrysurus3,100,390261557
1957,Opisthonema oglinum,300,390261557
1957,Opisthonema oglinum2,400,390261557
1957,Pogonias cromis,100,390261557
1957,Scomberomorus brasiliensis,500,390261557
1957,Scomberomorus cavalla,100,390261557
1957,Scomberomorus cavalla2,700,390261557
1957,Scomberomorus cavalla3,2700,390261557
1958,Arca zebra,2000,344359116.2
1958,Callinectes sapidus,700,344359116.2
1958,Centropomus spp,800,344359116.2
1958,Centropomus undecimalis,600,344359116.2
1958,Crassostrea virginica,13100,344359116.2
1958,Cynoscion nebulosus,1000,344359116.2
1958,Lobatus gigas,100,344359116.2
1958,Lobatus gigas2,500,344359116.2
1958,Lutjanus synagris,250,344359116.2
1958,Lutjanus synagris2,100,344359116.2
1958,Menticirrhus littoralis,400,344359116.2
1958,Micropogonias furnieri,750,344359116.2
1958,Mugil cephalus,2800,344359116.2
1958,Mugil liza,1500,344359116.2
1958,Ocyurus chrysurus,200,344359116.2
1958,Ocyurus chrysurus2,100,344359116.2
1958,Ocyurus chrysurus3,100,344359116.2
1958,Opisthonema oglinum,300,344359116.2
1958,Opisthonema oglinum2,400,344359116.2
1958,Pogonias cromis,100,344359116.2
1958,Scomberomorus brasiliensis,500,344359116.2
1958,Scomberomorus cavalla,100,344359116.2
1958,Scomberomorus cavalla2,700,344359116.2
1958,Scomberomorus cavalla3,3000,344359116.2
1959,Arca zebra,2800,345392336.9
1959,Callinectes sapidus,700,345392336.9
1959,Centropomus spp,3000,345392336.9
1959,Centropomus undecimalis,600,345392336.9
1959,Crassostrea virginica,17200,345392336.9
1959,Cynoscion nebulosus,1000,345392336.9
1959,Lobatus gigas,100,345392336.9
1959,Lobatus gigas2,500,345392336.9
1959,Lutjanus synagris,250,345392336.9
1959,Lutjanus synagris2,100,345392336.9
1959,Menticirrhus littoralis,400,345392336.9
1959,Micropogonias furnieri,750,345392336.9
1959,Mugil cephalus,2500,345392336.9
1959,Mugil liza,900,345392336.9
1959,Ocyurus chrysurus,200,345392336.9
1959,Ocyurus chrysurus2,100,345392336.9
1959,Ocyurus chrysurus3,100,345392336.9
1959,Opisthonema oglinum,400,345392336.9
1959,Opisthonema oglinum2,400,345392336.9
1959,Pogonias cromis,100,345392336.9
1959,Scomberomorus brasiliensis,500,345392336.9
1959,Scomberomorus cavalla,100,345392336.9
1959,Scomberomorus cavalla2,700,345392336.9
1959,Scomberomorus cavalla3,3200,345392336.9
1960,Arca zebra,3300,353118583.9
1960,Callinectes sapidus,700,353118583.9
1960,Centropomus spp,5000,353118583.9
1960,Centropomus undecimalis,800,353118583.9
1960,Crassostrea virginica,20000,353118583.9
1960,Cynoscion nebulosus,500,353118583.9
1960,Lobatus gigas,100,353118583.9
1960,Lobatus gigas2,500,353118583.9
1960,Lutjanus synagris,250,353118583.9
1960,Lutjanus synagris2,100,353118583.9
1960,Menticirrhus littoralis,400,353118583.9
1960,Micropogonias furnieri,750,353118583.9
1960,Mugil cephalus,2500,353118583.9
1960,Mugil liza,900,353118583.9
1960,Ocyurus chrysurus,200,353118583.9
1960,Ocyurus chrysurus2,200,353118583.9
1960,Ocyurus chrysurus3,100,353118583.9
1960,Opisthonema oglinum,400,353118583.9
1960,Opisthonema oglinum2,400,353118583.9
1960,Pogonias cromis,100,353118583.9
1960,Scomberomorus brasiliensis,600,353118583.9
1960,Scomberomorus cavalla,100,353118583.9
1960,Scomberomorus cavalla2,700,353118583.9
1960,Scomberomorus cavalla3,4100,353118583.9
1961,Arca zebra,2200,573582781.1
1961,Callinectes sapidus,700,573582781.1
1961,Centropomus spp,5500,573582781.1
1961,Centropomus undecimalis,800,573582781.1
1961,Crassostrea virginica,19200,573582781.1
1961,Cynoscion nebulosus,500,573582781.1
1961,Lobatus gigas,100,573582781.1
1961,Lobatus gigas2,750,573582781.1
1961,Lutjanus synagris,250,573582781.1
1961,Lutjanus synagris2,100,573582781.1
1961,Menticirrhus littoralis,400,573582781.1
1961,Micropogonias furnieri,800,573582781.1
1961,Mugil cephalus,2700,573582781.1
1961,Mugil liza,1000,573582781.1
1961,Ocyurus chrysurus,200,573582781.1
1961,Ocyurus chrysurus2,200,573582781.1
1961,Ocyurus chrysurus3,100,573582781.1
1961,Opisthonema oglinum,300,573582781.1
1961,Opisthonema oglinum2,400,573582781.1
1961,Pogonias cromis,100,573582781.1
1961,Scomberomorus brasiliensis,600,573582781.1
1961,Scomberomorus cavalla,100,573582781.1
1961,Scomberomorus cavalla2,700,573582781.1
1961,Scomberomorus cavalla3,3700,573582781.1
1962,Arca zebra,2300,291340567
1962,Callinectes sapidus,700,291340567
1962,Centropomus spp,4600,291340567
1962,Centropomus undecimalis,1000,291340567
1962,Crassostrea virginica,18300,291340567
1962,Cynoscion nebulosus,900,291340567
1962,Lobatus gigas,100,291340567
1962,Lobatus gigas2,750,291340567
1962,Lutjanus synagris,250,291340567
1962,Lutjanus synagris2,100,291340567
1962,Menticirrhus littoralis,500,291340567
1962,Micropogonias furnieri,700,291340567
1962,Mugil cephalus,2500,291340567
1962,Mugil liza,1400,291340567
1962,Ocyurus chrysurus,200,291340567
1962,Ocyurus chrysurus2,200,291340567
1962,Ocyurus chrysurus3,100,291340567
1962,Opisthonema oglinum,400,291340567
1962,Opisthonema oglinum2,400,291340567
1962,Pogonias cromis,100,291340567
1962,Scomberomorus brasiliensis,600,291340567
1962,Scomberomorus cavalla,100,291340567
1962,Scomberomorus cavalla2,700,291340567
1962,Scomberomorus cavalla3,3500,291340567
1963,Arca zebra,900,295235150.9
1963,Callinectes sapidus,700,295235150.9
1963,Centropomus spp,4700,295235150.9
1963,Centropomus undecimalis,1300,295235150.9
1963,Crassostrea virginica,19800,295235150.9
1963,Cynoscion nebulosus,1300,295235150.9
1963,Lobatus gigas,100,295235150.9
1963,Lobatus gigas2,750,295235150.9
1963,Lutjanus synagris,250,295235150.9
1963,Lutjanus synagris2,100,295235150.9
1963,Menticirrhus littoralis,500,295235150.9
1963,Micropogonias furnieri,900,295235150.9
1963,Mugil cephalus,3100,295235150.9
1963,Mugil liza,1200,295235150.9
1963,Ocyurus chrysurus,200,295235150.9
1963,Ocyurus chrysurus2,200,295235150.9
1963,Ocyurus chrysurus3,100,295235150.9
1963,Opisthonema oglinum,600,295235150.9
1963,Opisthonema oglinum2,400,295235150.9
1963,Pogonias cromis,100,295235150.9
1963,Scomberomorus brasiliensis,600,295235150.9
1963,Scomberomorus cavalla,100,295235150.9
1963,Scomberomorus cavalla2,700,295235150.9
1963,Scomberomorus cavalla3,3500,295235150.9
1964,Arca zebra,2300,305776732.2
1964,Callinectes sapidus,1100,305776732.2
1964,Centropomus spp,5400,305776732.2
1964,Centropomus undecimalis,1200,305776732.2
1964,Crassostrea virginica,22300,305776732.2
1964,Cynoscion nebulosus,200,305776732.2
1964,Lobatus gigas,100,305776732.2
1964,Lobatus gigas2,1500,305776732.2
1964,Lutjanus synagris,250,305776732.2
1964,Lutjanus synagris2,100,305776732.2
1964,Menticirrhus littoralis,300,305776732.2
1964,Micropogonias furnieri,1000,305776732.2
1964,Mugil cephalus,3000,305776732.2
1964,Mugil liza,400,305776732.2
1964,Ocyurus chrysurus,200,305776732.2
1964,Ocyurus chrysurus2,200,305776732.2
1964,Ocyurus chrysurus3,100,305776732.2
1964,Opisthonema oglinum,100,305776732.2
1964,Opisthonema oglinum2,600,305776732.2
1964,Pogonias cromis,100,305776732.2
1964,Scomberomorus brasiliensis,600,305776732.2
1964,Scomberomorus cavalla,100,305776732.2
1964,Scomberomorus cavalla2,900,305776732.2
1964,Scomberomorus cavalla3,3900,305776732.2
1965,Arca zebra,4000,383797535.4
1965,Callinectes sapidus,1100,383797535.4
1965,Centropomus spp,5900,383797535.4
1965,Centropomus undecimalis,3000,383797535.4
1965,Crassostrea virginica,26900,383797535.4
1965,Cynoscion nebulosus,100,383797535.4
1965,Lobatus gigas,100,383797535.4
1965,Lobatus gigas2,2250,383797535.4
1965,Lutjanus synagris,250,383797535.4
1965,Lutjanus synagris2,100,383797535.4
1965,Menticirrhus littoralis,300,383797535.4
1965,Micropogonias furnieri,1000,383797535.4
1965,Mugil cephalus,2900,383797535.4
1965,Mugil liza,500,383797535.4
1965,Ocyurus chrysurus,200,383797535.4
1965,Ocyurus chrysurus2,200,383797535.4
1965,Ocyurus chrysurus3,100,383797535.4
1965,Opisthonema oglinum,200,383797535.4
1965,Opisthonema oglinum2,800,383797535.4
1965,Pogonias cromis,200,383797535.4
1965,Scomberomorus brasiliensis,800,383797535.4
1965,Scomberomorus cavalla,100,383797535.4
1965,Scomberomorus cavalla2,1000,383797535.4
1965,Scomberomorus cavalla3,3200,383797535.4
1966,Arca zebra,4300,426242769.9
1966,Callinectes sapidus,1100,426242769.9
1966,Centropomus spp,6500,426242769.9
1966,Centropomus undecimalis,1900,426242769.9
1966,Crassostrea virginica,24100,426242769.9
1966,Cynoscion nebulosus,200,426242769.9
1966,Lobatus gigas,100,426242769.9
1966,Lobatus gigas2,1875,426242769.9
1966,Lutjanus synagris,250,426242769.9
1966,Lutjanus synagris2,100,426242769.9
1966,Menticirrhus littoralis,200,426242769.9
1966,Micropogonias furnieri,1000,426242769.9
1966,Mugil cephalus,3500,426242769.9
1966,Mugil liza,500,426242769.9
1966,Ocyurus chrysurus,200,426242769.9
1966,Ocyurus chrysurus2,200,426242769.9
1966,Ocyurus chrysurus3,100,426242769.9
1966,Opisthonema oglinum,200,426242769.9
1966,Opisthonema oglinum2,3600,426242769.9
1966,Pogonias cromis,100,426242769.9
1966,Scomberomorus brasiliensis,800,426242769.9
1966,Scomberomorus cavalla,100,426242769.9
1966,Scomberomorus cavalla2,900,426242769.9
1966,Scomberomorus cavalla3,3500,426242769.9
1967,Arca zebra,2300,432290427
1967,Callinectes sapidus,1700,432290427
1967,Centropomus spp,3700,432290427
1967,Centropomus undecimalis,1400,432290427
1967,Crassostrea virginica,27800,432290427
1967,Cynoscion nebulosus,200,432290427
1967,Lobatus gigas,100,432290427
1967,Lobatus gigas2,1500,432290427
1967,Lutjanus synagris,250,432290427
1967,Lutjanus synagris2,100,432290427
1967,Menticirrhus littoralis,100,432290427
1967,Micropogonias furnieri,1000,432290427
1967,Mugil cephalus,2900,432290427
1967,Mugil liza,500,432290427
1967,Ocyurus chrysurus,200,432290427
1967,Ocyurus chrysurus2,200,432290427
1967,Ocyurus chrysurus3,100,432290427
1967,Opisthonema oglinum,300,432290427
1967,Opisthonema oglinum2,5100,432290427
1967,Pogonias cromis,100,432290427
1967,Scomberomorus brasiliensis,800,432290427
1967,Scomberomorus cavalla,200,432290427
1967,Scomberomorus cavalla2,1000,432290427
1967,Scomberomorus cavalla3,3000,432290427
1968,Arca zebra,3900,461858301
1968,Callinectes sapidus,2000,461858301
1968,Centropomus spp,3000,461858301
1968,Centropomus undecimalis,1600,461858301
1968,Crassostrea virginica,34700,461858301
1968,Cynoscion nebulosus,200,461858301
1968,Lobatus gigas,100,461858301
1968,Lobatus gigas2,1500,461858301
1968,Lutjanus synagris,250,461858301
1968,Lutjanus synagris2,100,461858301
1968,Menticirrhus littoralis,100,461858301
1968,Micropogonias furnieri,1000,461858301
1968,Mugil cephalus,3300,461858301
1968,Mugil liza,600,461858301
1968,Ocyurus chrysurus,200,461858301
1968,Ocyurus chrysurus2,200,461858301
1968,Ocyurus chrysurus3,100,461858301
1968,Opisthonema oglinum,600,461858301
1968,Opisthonema oglinum2,6500,461858301
1968,Pogonias cromis,100,461858301
1968,Scomberomorus brasiliensis,800,461858301
1968,Scomberomorus cavalla,200,461858301
1968,Scomberomorus cavalla2,700,461858301
1968,Scomberomorus cavalla3,1800,461858301
1969,Arca zebra,4500,391473427
1969,Callinectes sapidus,3000,391473427
1969,Centropomus spp,700,391473427
1969,Centropomus undecimalis,1600,391473427
1969,Crassostrea virginica,41100,391473427
1969,Cynoscion nebulosus,300,391473427
1969,Lobatus gigas,100,391473427
1969,Lobatus gigas2,750,391473427
1969,Lutjanus synagris,250,391473427
1969,Lutjanus synagris2,100,391473427
1969,Menticirrhus littoralis,200,391473427
1969,Micropogonias furnieri,1000,391473427
1969,Mugil cephalus,2900,391473427
1969,Mugil liza,600,391473427
1969,Ocyurus chrysurus,200,391473427
1969,Ocyurus chrysurus2,200,391473427
1969,Ocyurus chrysurus3,100,391473427
1969,Opisthonema oglinum,300,391473427
1969,Opisthonema oglinum2,5000,391473427
1969,Pogonias cromis,600,391473427
1969,Scomberomorus brasiliensis,800,391473427
1969,Scomberomorus cavalla,200,391473427
1969,Scomberomorus cavalla2,1100,391473427
1969,Scomberomorus cavalla3,1500,391473427
1970,Arca zebra,5400,365629781.9
1970,Callinectes sapidus,800,365629781.9
1970,Centropomus spp,700,365629781.9
1970,Centropomus undecimalis,1300,365629781.9
1970,Crassostrea virginica,37000,365629781.9
1970,Cynoscion nebulosus,200,365629781.9
1970,Lobatus gigas,100,365629781.9
1970,Lobatus gigas2,750,365629781.9
1970,Lutjanus synagris,250,365629781.9
1970,Lutjanus synagris2,100,365629781.9
1970,Menticirrhus littoralis,200,365629781.9
1970,Micropogonias furnieri,1200,365629781.9
1970,Mugil cephalus,2800,365629781.9
1970,Mugil liza,700,365629781.9
1970,Ocyurus chrysurus,200,365629781.9
1970,Ocyurus chrysurus2,300,365629781.9
1970,Ocyurus chrysurus3,100,365629781.9
1970,Opisthonema oglinum,400,365629781.9
1970,Opisthonema oglinum2,6600,365629781.9
1970,Pogonias cromis,1100,365629781.9
1970,Scomberomorus brasiliensis,2300,365629781.9
1970,Scomberomorus cavalla,200,365629781.9
1970,Scomberomorus cavalla2,907,365629781.9
1970,Scomberomorus cavalla3,1000,365629781.9
1971,Arca zebra,4100,378535040.8
1971,Callinectes sapidus,700,378535040.8
1971,Centropomus spp,1400,378535040.8
1971,Centropomus undecimalis,1400,378535040.8
1971,Crassostrea virginica,32200,378535040.8
1971,Cynoscion nebulosus,200,378535040.8
1971,Lobatus gigas,100,378535040.8
1971,Lobatus gigas2,750,378535040.8
1971,Lutjanus synagris,400,378535040.8
1971,Lutjanus synagris2,100,378535040.8
1971,Menticirrhus littoralis,300,378535040.8
1971,Micropogonias furnieri,1300,378535040.8
1971,Mugil cephalus,2700,378535040.8
1971,Mugil liza,800,378535040.8
1971,Ocyurus chrysurus,200,378535040.8
1971,Ocyurus chrysurus2,400,378535040.8
1971,Ocyurus chrysurus3,200,378535040.8
1971,Opisthonema oglinum,300,378535040.8
1971,Opisthonema oglinum2,9100,378535040.8
1971,Pogonias cromis,1200,378535040.8
1971,Scomberomorus brasiliensis,3200,378535040.8
1971,Scomberomorus cavalla,200,378535040.8
1971,Scomberomorus cavalla2,1300,378535040.8
1971,Scomberomorus cavalla3,1600,378535040.8
1972,Arca zebra,6200,341939284
1972,Callinectes sapidus,1100,341939284
1972,Centropomus spp,2600,341939284
1972,Centropomus undecimalis,1300,341939284
1972,Crassostrea virginica,30700,341939284
1972,Cynoscion nebulosus,600,341939284
1972,Lobatus gigas,100,341939284
1972,Lobatus gigas2,750,341939284
1972,Lutjanus synagris,100,341939284
1972,Lutjanus synagris2,100,341939284
1972,Menticirrhus littoralis,400,341939284
1972,Micropogonias furnieri,1500,341939284
1972,Mugil cephalus,3200,341939284
1972,Mugil liza,900,341939284
1972,Ocyurus chrysurus,200,341939284
1972,Ocyurus chrysurus2,300,341939284
1972,Ocyurus chrysurus3,200,341939284
1972,Opisthonema oglinum,300,341939284
1972,Opisthonema oglinum2,8800,341939284
1972,Pogonias cromis,1500,341939284
1972,Scomberomorus brasiliensis,3000,341939284
1972,Scomberomorus cavalla,200,341939284
1972,Scomberomorus cavalla2,1520,341939284
1972,Scomberomorus cavalla3,1100,341939284
1973,Arca zebra,9100,281476821.1
1973,Callinectes sapidus,2400,281476821.1
1973,Centropomus spp,2000,281476821.1
1973,Centropomus undecimalis,1300,281476821.1
1973,Crassostrea virginica,30100,281476821.1
1973,Cynoscion nebulosus,800,281476821.1
1973,Lobatus gigas,100,281476821.1
1973,Lobatus gigas2,750,281476821.1
1973,Lutjanus synagris,400,281476821.1
1973,Lutjanus synagris2,200,281476821.1
1973,Menticirrhus littoralis,400,281476821.1
1973,Micropogonias furnieri,1800,281476821.1
1973,Mugil cephalus,3800,281476821.1
1973,Mugil liza,800,281476821.1
1973,Ocyurus chrysurus,200,281476821.1
1973,Ocyurus chrysurus2,500,281476821.1
1973,Ocyurus chrysurus3,100,281476821.1
1973,Opisthonema oglinum,400,281476821.1
1973,Opisthonema oglinum2,8800,281476821.1
1973,Pogonias cromis,2000,281476821.1
1973,Scomberomorus brasiliensis,3300,281476821.1
1973,Scomberomorus cavalla,300,281476821.1
1973,Scomberomorus cavalla2,2189,281476821.1
1973,Scomberomorus cavalla3,1500,281476821.1
1974,Arca zebra,12178,369543229.9
1974,Callinectes sapidus,3818,369543229.9
1974,Centropomus spp,1642,369543229.9
1974,Centropomus undecimalis,979,369543229.9
1974,Crassostrea virginica,32671,369543229.9
1974,Cynoscion nebulosus,707,369543229.9
1974,Lobatus gigas,156,369543229.9
1974,Lobatus gigas2,330,369543229.9
1974,Lutjanus synagris,223,369543229.9
1974,Lutjanus synagris2,215,369543229.9
1974,Menticirrhus littoralis,438,369543229.9
1974,Micropogonias furnieri,2085,369543229.9
1974,Mugil cephalus,3349,369543229.9
1974,Mugil liza,534,369543229.9
1974,Ocyurus chrysurus,285,369543229.9
1974,Ocyurus chrysurus2,446,369543229.9
1974,Ocyurus chrysurus3,130,369543229.9
1974,Opisthonema oglinum,600,369543229.9
1974,Opisthonema oglinum2,5148,369543229.9
1974,Pogonias cromis,1498,369543229.9
1974,Scomberomorus brasiliensis,3225,369543229.9
1974,Scomberomorus cavalla,324,369543229.9
1974,Scomberomorus cavalla2,1531,369543229.9
1974,Scomberomorus cavalla3,2204,369543229.9
1975,Arca zebra,8751,411150516.7
1975,Callinectes sapidus,4645,411150516.7
1975,Centropomus spp,1184,411150516.7
1975,Centropomus undecimalis,1279,411150516.7
1975,Crassostrea virginica,31174,411150516.7
1975,Cynoscion nebulosus,665,411150516.7
1975,Lobatus gigas,253,411150516.7
1975,Lobatus gigas2,405,411150516.7
1975,Lutjanus synagris,247,411150516.7
1975,Lutjanus synagris2,403,411150516.7
1975,Menticirrhus littoralis,476,411150516.7
1975,Micropogonias furnieri,2232,411150516.7
1975,Mugil cephalus,3504,411150516.7
1975,Mugil liza,1034,411150516.7
1975,Ocyurus chrysurus,246,411150516.7
1975,Ocyurus chrysurus2,822,411150516.7
1975,Ocyurus chrysurus3,110,411150516.7
1975,Opisthonema oglinum,500,411150516.7
1975,Opisthonema oglinum2,1900,411150516.7
1975,Pogonias cromis,1777,411150516.7
1975,Scomberomorus brasiliensis,4066,411150516.7
1975,Scomberomorus cavalla,292,411150516.7
1975,Scomberomorus cavalla2,1354,411150516.7
1975,Scomberomorus cavalla3,2388,411150516.7
1976,Arca zebra,11101,445401586
1976,Callinectes sapidus,3045,445401586
1976,Centropomus spp,819,445401586
1976,Centropomus undecimalis,982,445401586
1976,Crassostrea virginica,28018,445401586
1976,Cynoscion nebulosus,1279,445401586
1976,Lobatus gigas,167,445401586
1976,Lobatus gigas2,195,445401586
1976,Lutjanus synagris,121,445401586
1976,Lutjanus synagris2,161,445401586
1976,Menticirrhus littoralis,522,445401586
1976,Micropogonias furnieri,2382,445401586
1976,Mugil cephalus,3475,445401586
1976,Mugil liza,1053,445401586
1976,Ocyurus chrysurus,200,445401586
1976,Ocyurus chrysurus2,655,445401586
1976,Ocyurus chrysurus3,124,445401586
1976,Opisthonema oglinum,1000,445401586
1976,Opisthonema oglinum2,3917,445401586
1976,Pogonias cromis,900,445401586
1976,Scomberomorus brasiliensis,3533,445401586
1976,Scomberomorus cavalla,253,445401586
1976,Scomberomorus cavalla2,1497,445401586
1976,Scomberomorus cavalla3,1731,445401586
1977,Arca zebra,16287,385832165.8
